"ensgenes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","entrezid"
"ENSMUSG00000006395",135.734183888864,0.401388823847113,0.310780650554093,1.29155024011783,0.196512945819578,0.479009748683101,"Hyi","68180"
"ENSMUSG00000006398",946.502512749541,0.331490446195024,0.254935384764439,1.30029201909857,0.19350090236422,0.474829596557281,"Cdc20","107995"
"ENSMUSG00000006403",57.6686928286497,-0.653969580444327,0.448197930707785,-1.45910887944438,0.144535142692109,0.402056783818475,"Adamts4","240913"
"ENSMUSG00000006412",517.348546213808,0.463421811400046,0.263945320653578,1.75574929781868,0.0791312251869537,0.283838611765692,"Pfdn2","18637"
"ENSMUSG00000006418",319.005726300782,-0.250655449081723,0.254180571988072,-0.986131422717412,0.324068625781845,0.623217420563668,"Rnf114","81018"
"ENSMUSG00000006423",270.213141695302,0.0979957139089823,0.258304014669031,0.379381303982231,0.704404731968258,0.879903842796291,"Steep1","77644"
"ENSMUSG00000006435",24.7492160705297,0.588680961239303,0.67841608883407,0.867728479510287,0.385542991196168,0.676088382495221,"Neurl1a","18011"
"ENSMUSG00000006442",216.847606946515,2.33572670800402,0.363288234261353,6.42940367378833,1.28105508760265e-10,1.63072489674146e-08,"Srm","20810"
"ENSMUSG00000006445",20.9106913291217,0.113079525579852,0.723584526835362,0.156276870754011,0.875814786793023,0.952472490427587,"Epha2","13836"
"ENSMUSG00000006456",214.294938941695,0.619521650467842,0.271249760351375,2.28395280300089,0.0223743048740813,0.125569620841412,"Rbm14","56275"
"ENSMUSG00000006463",25.8409821399683,-0.420609762685851,0.601053598489302,-0.699787446149592,0.484060055872475,0.750005094926681,"Zdhhc24","70605"
"ENSMUSG00000006464",217.88171409428,0.0226456644897398,0.30827801706675,0.0734585771155924,0.941441205652942,0.975112040413122,"Bbs1","52028"
"ENSMUSG00000006471",27.2846141028776,0.766449704479563,0.586918026715173,1.30588884578854,0.191590360318268,0.472038344746865,"Ndor1","78797"
"ENSMUSG00000006476",87.2046868807592,-0.41566177866104,0.365046852919454,-1.13865323132303,0.254847816711238,0.552471348732811,"Nsmf","56876"
"ENSMUSG00000006494",39.467209192343,-0.807050874740143,0.581983599973994,-1.38672442793269,0.165525808847175,0.434121830487855,"Pdk1","228026"
"ENSMUSG00000006498",709.597200354377,0.936788968852801,0.231138735093691,4.05292937366417,5.05802757199404e-05,0.00121588036183428,"Ptbp1","19205"
"ENSMUSG00000006517",310.794661945865,0.78371579988867,0.309211173440199,2.53456494204029,0.0112587056042762,0.0770433843488711,"Mvd","192156"
"ENSMUSG00000006522",12.1785814703722,-2.08789839970408,1.20932928559834,-1.72649287879524,0.0842587793566214,NA,"Itih3","16426"
"ENSMUSG00000006526",29.2432173954998,-0.0905900577187294,0.593194013034612,-0.152715731663063,0.878622454218902,0.953199045941004,"Stimate","69179"
"ENSMUSG00000006527",40.6635454310909,0.760035563111595,0.505482901136696,1.50358313090804,0.132688737333823,0.383383862680806,"Sfmbt1","54650"
"ENSMUSG00000006567",11.3043724043781,-1.33477877492447,0.91393111079765,-1.4604807289682,0.144158000068976,NA,"Atp7b","11979"
"ENSMUSG00000006575",196.186371519993,-0.384280331049202,0.28158667655471,-1.36469642580742,0.172348483490307,0.444440081044757,"Rundc3a","51799"
"ENSMUSG00000006576",24.1597364634108,-0.184704340143023,0.606035724883469,-0.304774673437839,0.760537772063674,0.905948970933355,"Slc4a3","20536"
"ENSMUSG00000006585",102.220702819496,1.41538012172295,0.354974303699533,3.98727487305953,6.68365749480568e-05,0.00149740662513626,"Cdt1","67177"
"ENSMUSG00000006586",4.11719879897921,-0.341481528763184,1.41140767887738,-0.241943935741369,0.80882360545654,NA,"Runx1t1","12395"
"ENSMUSG00000006589",744.650955847239,0.24612549716506,0.219225736924808,1.12270347732702,0.261563450662691,0.560077710763743,"Aprt","11821"
"ENSMUSG00000006599",320.860765672999,0.222694197719507,0.254852847674768,0.873814829817793,0.382219102982694,0.674031370261328,"Gtf2h1","14884"
"ENSMUSG00000006611",16.0678476538015,-0.520917442136381,0.776235756252059,-0.671081482578894,0.502168622713203,NA,"Hfe","15216"
"ENSMUSG00000006641",12.2533416039934,-0.32136570341539,0.860991029188093,-0.373250931218685,0.708961692953953,NA,"Slc5a6","330064"
"ENSMUSG00000006649",1.68719899889295,-3.22432290387542,2.43911931399681,-1.32192094309316,0.186194477701019,NA,"Nphs1","54631"
"ENSMUSG00000006651",66.1704120414708,-1.36470684666288,0.41237664418706,-3.30936988284872,0.000935062170690998,0.0121373886860725,"Aplp1","11803"
"ENSMUSG00000006673",251.792267917324,0.320293365751108,0.269108509618938,1.19020155180023,0.233967183425438,0.526814148488796,"Qrich1","69232"
"ENSMUSG00000006675",28.5973100596859,0.264442233559149,0.560604899317966,0.471708745108846,0.637134694197275,0.844403360039059,"P4htm","74443"
"ENSMUSG00000006676",370.479183675474,0.183479982405599,0.294772103203931,0.622446901899202,0.53364804818663,0.783109166598501,"Usp19","71472"
"ENSMUSG00000006678",506.682334454341,0.365192873841285,0.329684127165708,1.10770535718794,0.267989084992374,0.566845492840742,"Pola1","18968"
"ENSMUSG00000006699",2775.89278934859,0.231131816041599,0.192027068453774,1.20364185061357,0.228728036460706,0.520866623273164,"Cdc42","12540"
"ENSMUSG00000006705",288.679511263123,0.405454951327363,0.262509263931452,1.5445357823,0.122458589704788,0.366593015597162,"Pknox1","18771"
"ENSMUSG00000006715",554.909293986966,0.884179543396666,0.308777034391335,2.86348868250378,0.00419003782274701,0.0378217596216051,"Gmnn","57441"
"ENSMUSG00000006717",529.514322192741,-0.382586919842106,0.249427512153665,-1.53386014453131,0.125064062789387,0.370901800611481,"Acot13","66834"
"ENSMUSG00000006720",33.7571524530301,-1.34304252449561,0.594254524771659,-2.26004593740649,0.0238183999321173,0.130919389617065,"Zfp184","193452"
"ENSMUSG00000006728",4784.41674225269,-0.0177310512311825,0.20598236929552,-0.0860804315040379,0.931402479274289,0.972011419119674,"Cdk4","12567"
"ENSMUSG00000006731",7.5298666860717,-1.8181493116282,1.22998563677822,-1.47818743346515,0.139357616529087,NA,"B4galnt1","14421"
"ENSMUSG00000006732",226.250012350979,1.56459148132274,0.33227152888787,4.70877383494008,2.49211400017608e-06,0.000103013509335692,"Mettl1","17299"
"ENSMUSG00000006736",907.499204458759,0.0222860664466125,0.205136752022797,0.108640047318951,0.913487995559217,0.966979853013501,"Tspan31","67125"
"ENSMUSG00000006740",1170.91605092307,0.396950813276126,0.199137729126774,1.99334809639926,0.0462233431796118,0.201319552993006,"Kif5b","16573"
"ENSMUSG00000006763",170.432694103611,0.401133303446243,0.313658284914008,1.27888636372611,0.200937075261479,0.485211708790491,"Saal1","78935"
"ENSMUSG00000006782",870.781767339536,-1.28703297223486,0.274108111036319,-4.6953480047306,2.66153212550789e-06,0.000108023488659201,"Cnp","12799"
"ENSMUSG00000006784",211.677394718505,0.584297223139461,0.38138989375135,1.53202072921313,0.1255173195133,0.371674600366901,"Odad4","74407"
"ENSMUSG00000006800",429.87868219868,0.445111003135158,0.25220946959612,1.76484651368541,0.0775895649007752,0.280464119399317,"Sulf2","72043"
"ENSMUSG00000006818",1601.84674201048,0.339574993063648,0.211193713867042,1.60788399827767,0.107860587055924,0.341411216784533,"Sod2","20656"
"ENSMUSG00000006850",37.0509394221179,-0.926734406364572,0.508723367757825,-1.82168633308336,0.0685025928521109,0.259508300686286,"Tmco6","71983"
"ENSMUSG00000006906",102.571080477617,-0.234735148454016,0.353062364119307,-0.664854632805591,0.506143475211701,0.764760471572068,"Stambp","70527"
"ENSMUSG00000006920",56.07869848217,-0.983807864696709,0.49394237375082,-1.99174623797919,0.0463989076986015,0.201427000694473,"Ezh1","14055"
"ENSMUSG00000006930",42.9627473732124,-0.640403499068419,0.509602150652203,-1.25667346232509,0.208871901390245,0.496347696091117,"Hap1","15114"
"ENSMUSG00000006931",104.288460193276,0.808058244838562,0.363990360318594,2.21999902451066,0.0264188338322898,0.140657688493018,"P3h4","66180"
"ENSMUSG00000006932",867.857323293015,-0.398754468508289,0.242316832609165,-1.64559128730212,0.0998479341412089,0.324955420758228,"Ctnnb1","12387"
"ENSMUSG00000006941",1028.93862164865,-0.436057989837228,0.200502574304031,-2.17482489364956,0.0296432408769522,0.15163487093008,"Eif1b","68969"
"ENSMUSG00000006958",10.4027151057542,-0.332320241221397,0.946716724792469,-0.351023946782228,0.725570383174479,NA,"Chrd","12667"
"ENSMUSG00000006998",853.767271544535,0.128605794950604,0.203787844340701,0.631076870000133,0.527990263931855,0.778971564043102,"Psmd2","21762"
"ENSMUSG00000007021",11.431003735372,-0.401677514866687,0.906512156009534,-0.443102182583928,0.657691826581343,NA,"Syngr3","20974"
"ENSMUSG00000007029",137.097117373918,1.22494938161584,0.357865806887386,3.42292937196236,0.000619501715752213,0.00890521003904418,"Vars","22321"
"ENSMUSG00000007030",10.1152432879518,1.49303054993686,0.918276140894743,1.62590585058879,0.103969685341407,NA,"Vwa7","27762"
"ENSMUSG00000007033",8.53621791804231,-1.50295975026063,1.10006073043356,-1.36625161564333,0.17186000180359,NA,"Hspa1l","15482"
"ENSMUSG00000007035",20.013570047787,0.193837339318555,0.686884603764557,0.282197822248752,0.777791828086106,0.914060434139798,"Msh5","17687"
"ENSMUSG00000007036",131.064835721336,0.122256337052927,0.310661404731008,0.393535647464111,0.693923900582066,0.874775754601103,"Abhd16a","193742"
"ENSMUSG00000007038",145.607072233784,-0.0765531685075454,0.306888091231026,-0.249449785426558,0.803012878744521,0.925305206593783,"Neu1","18010"
"ENSMUSG00000007039",1874.48056009231,-0.14768565381441,0.192794982673232,-0.766024363116971,0.443661805910247,0.722789346975944,"Ddah2","51793"
"ENSMUSG00000007041",1828.17898316732,0.151221891583973,0.221981104900718,0.681237674042607,0.495721113145445,0.757733506814554,"Clic1","114584"
"ENSMUSG00000007050",906.106964798244,1.03277268631646,0.317190817257547,3.25599806213143,0.00112994522716839,0.0139401392453087,"Lsm2","27756"
"ENSMUSG00000007080",46.530542249479,1.211655397153,0.570854015859322,2.12253109112154,0.0337931646652278,0.165667847080911,"Pole","18973"
"ENSMUSG00000007097",1131.01707210536,-2.56579458630827,0.389680081847998,-6.58436164902343,4.56843898050934e-11,6.3969566824582e-09,"Atp1a2","98660"
