ensembl_gene_id	entrezgene
ENSMUSG00000045648	320460
ENSMUSG00000086618	NA
ENSMUSG00000027829	56706
ENSMUSG00000017897	14049
ENSMUSG00000100719	NA
ENSMUSG00000087112	NA
ENSMUSG00000065968	74482
ENSMUSG00000118289	NA
ENSMUSG00000086875	NA
ENSMUSG00000091043	435528
ENSMUSG00000079344	628236
ENSMUSG00000027536	66371
ENSMUSG00000083536	NA
ENSMUSG00000037808	72826
ENSMUSG00000082277	NA
ENSMUSG00000054942	215708
ENSMUSG00000101740	102640504
ENSMUSG00000084865	NA
ENSMUSG00000089934	NA
ENSMUSG00000050663	237553
ENSMUSG00000082554	NA
ENSMUSG00000106916	NA
ENSMUSG00000044117	67254
ENSMUSG00000095571	NA
ENSMUSG00000087038	NA
ENSMUSG00000101292	NA
ENSMUSG00000027534	74718
ENSMUSG00000027470	228785
ENSMUSG00000061875	258220
ENSMUSG00000055301	11529
ENSMUSG00000032078	22687
ENSMUSG00000097998	NA
ENSMUSG00000117743	NA
ENSMUSG00000099923	NA
ENSMUSG00000089718	NA
ENSMUSG00000024970	68229
ENSMUSG00000096891	NA
ENSMUSG00000032503	74100
ENSMUSG00000107139	NA
ENSMUSG00000103338	NA
ENSMUSG00000098470	667277
ENSMUSG00000023048	66151
ENSMUSG00000023921	17850
ENSMUSG00000038425	26447
ENSMUSG00000107568	NA
ENSMUSG00000018378	70393
ENSMUSG00000018378	103841
ENSMUSG00000089949	NA
ENSMUSG00000038521	50908
ENSMUSG00000089811	NA
ENSMUSG00000089804	NA
ENSMUSG00000006221	29818
ENSMUSG00000050029	72065
ENSMUSG00000117809	110599589
ENSMUSG00000082815	NA
ENSMUSG00000040808	12309
ENSMUSG00000101838	NA
ENSMUSG00000022286	252973
ENSMUSG00000008318	320100
ENSMUSG00000083913	NA
ENSMUSG00000082562	NA
ENSMUSG00000108851	NA
ENSMUSG00000109777	NA
ENSMUSG00000099913	NA
ENSMUSG00000083451	NA
ENSMUSG00000082556	NA
ENSMUSG00000061048	12560
ENSMUSG00000099146	68369
ENSMUSG00000026096	72085
ENSMUSG00000038415	15220
ENSMUSG00000050549	70617
ENSMUSG00000031360	55936
ENSMUSG00000053113	12702
ENSMUSG00000023919	83815
ENSMUSG00000020263	216190
ENSMUSG00000024747	26358
ENSMUSG00000040866	83434
ENSMUSG00000036109	171170
ENSMUSG00000103633	NA
ENSMUSG00000027547	99377
ENSMUSG00000110246	NA
ENSMUSG00000027602	66734
ENSMUSG00000029695	30956
ENSMUSG00000109163	NA
ENSMUSG00000025742	110639
ENSMUSG00000020609	238055
ENSMUSG00000063659	30928
ENSMUSG00000104308	NA
ENSMUSG00000113190	NA
ENSMUSG00000020973	109065
ENSMUSG00000114552	NA
ENSMUSG00000097373	NA
ENSMUSG00000105671	NA
ENSMUSG00000021365	18003
ENSMUSG00000106550	NA
ENSMUSG00000004591	109333
ENSMUSG00000049751	66483
ENSMUSG00000036636	26373
ENSMUSG00000086258	NA
ENSMUSG00000102929	NA
ENSMUSG00000072822	381724
ENSMUSG00000032127	71732
ENSMUSG00000006412	18637
ENSMUSG00000022947	109857
ENSMUSG00000026904	94229
ENSMUSG00000103893	NA
ENSMUSG00000097892	NA
ENSMUSG00000104730	NA
ENSMUSG00000113149	NA
ENSMUSG00000105003	NA
ENSMUSG00000027643	14601
ENSMUSG00000044522	NA
ENSMUSG00000043998	217664
ENSMUSG00000114922	NA
ENSMUSG00000021868	105675
ENSMUSG00000110439	100861909
ENSMUSG00000044976	546144
ENSMUSG00000026095	70396
ENSMUSG00000113786	NA
ENSMUSG00000029049	76866
ENSMUSG00000106246	NA
ENSMUSG00000105065	NA
ENSMUSG00000109840	NA
ENSMUSG00000045259	68874
ENSMUSG00000020974	18974
ENSMUSG00000109944	NA
ENSMUSG00000094948	NA
ENSMUSG00000069008	NA
ENSMUSG00000104030	NA
ENSMUSG00000112221	NA
ENSMUSG00000112845	NA
ENSMUSG00000096652	NA
ENSMUSG00000085322	NA
ENSMUSG00000103220	NA
ENSMUSG00000044471	NA
ENSMUSG00000100666	67850
ENSMUSG00000070637	277744
ENSMUSG00000112046	NA
ENSMUSG00000078518	105734733
ENSMUSG00000086025	74059
ENSMUSG00000032040	69305
ENSMUSG00000051074	75881
ENSMUSG00000104586	NA
ENSMUSG00000027193	11800
ENSMUSG00000103041	NA
ENSMUSG00000107964	NA
ENSMUSG00000111275	NA
ENSMUSG00000104763	NA
ENSMUSG00000107841	NA
ENSMUSG00000102585	NA
ENSMUSG00000111507	NA
ENSMUSG00000028751	26970
ENSMUSG00000081054	NA
ENSMUSG00000073967	258358
ENSMUSG00000024083	224938
ENSMUSG00000110872	NA
ENSMUSG00000037239	101809
ENSMUSG00000085511	NA
ENSMUSG00000106437	NA
ENSMUSG00000082737	NA
ENSMUSG00000017715	74451
ENSMUSG00000032598	80987
ENSMUSG00000111680	NA
ENSMUSG00000007950	64296
ENSMUSG00000023341	17858
ENSMUSG00000086911	NA
ENSMUSG00000027171	228413
ENSMUSG00000085861	666145
ENSMUSG00000111866	NA
ENSMUSG00000087312	NA
ENSMUSG00000031493	243897
ENSMUSG00000063019	69161
ENSMUSG00000089961	NA
ENSMUSG00000108985	NA
ENSMUSG00000032038	20443
ENSMUSG00000114585	NA
ENSMUSG00000006215	22642
ENSMUSG00000087380	73652
ENSMUSG00000104183	NA
ENSMUSG00000079343	317677
ENSMUSG00000035211	446101
ENSMUSG00000082100	NA
ENSMUSG00000114537	NA
ENSMUSG00000111751	NA
ENSMUSG00000034880	94065
ENSMUSG00000114914	NA
ENSMUSG00000114545	NA
ENSMUSG00000085558	NA
ENSMUSG00000103773	NA
ENSMUSG00000112222	NA
ENSMUSG00000055538	71918
ENSMUSG00000112183	NA
ENSMUSG00000102347	108168609
ENSMUSG00000079025	83492
ENSMUSG00000100588	NA
ENSMUSG00000083601	NA
ENSMUSG00000097346	NA
ENSMUSG00000069117	NA
ENSMUSG00000030292	69371
ENSMUSG00000097061	NA
ENSMUSG00000027481	66557
ENSMUSG00000045464	NA
ENSMUSG00000102878	NA
ENSMUSG00000100526	NA
ENSMUSG00000074207	11522
ENSMUSG00000089873	100039089
ENSMUSG00000008429	80517
ENSMUSG00000118121	NA
ENSMUSG00000038058	107607
ENSMUSG00000104480	108168586
ENSMUSG00000096638	NA
ENSMUSG00000027194	74569
ENSMUSG00000100679	NA
ENSMUSG00000022468	19011
ENSMUSG00000071748	NA
ENSMUSG00000026097	227102
ENSMUSG00000029377	13874
ENSMUSG00000032015	18988
ENSMUSG00000072821	622744
ENSMUSG00000074237	NA
ENSMUSG00000081820	NA
ENSMUSG00000107916	NA
ENSMUSG00000105816	NA
ENSMUSG00000102050	NA
ENSMUSG00000107350	NA
ENSMUSG00000029861	76156
ENSMUSG00000050786	57895
ENSMUSG00000118360	NA
ENSMUSG00000087303	101055671
ENSMUSG00000109002	NA
ENSMUSG00000032458	50797
ENSMUSG00000089635	NA
ENSMUSG00000094240	NA
ENSMUSG00000002997	19088
ENSMUSG00000085775	NA
ENSMUSG00000099139	68692
ENSMUSG00000112235	NA
ENSMUSG00000033987	69926
ENSMUSG00000106176	NA
ENSMUSG00000035227	66624
ENSMUSG00000036698	239528
ENSMUSG00000112932	NA
ENSMUSG00000038383	228812
ENSMUSG00000085966	NA
ENSMUSG00000036602	216285
ENSMUSG00000035891	223753
ENSMUSG00000025383	83430
ENSMUSG00000056815	627927
ENSMUSG00000095411	NA
ENSMUSG00000094273	668964
ENSMUSG00000082173	NA
ENSMUSG00000074277	232970
ENSMUSG00000062527	258759
ENSMUSG00000105154	NA
ENSMUSG00000118208	NA
ENSMUSG00000082228	NA
ENSMUSG00000046610	319888
ENSMUSG00000000303	12550
ENSMUSG00000022123	64929
ENSMUSG00000117667	NA
ENSMUSG00000035964	67937
ENSMUSG00000036529	77980
ENSMUSG00000040761	56381
ENSMUSG00000024766	381236
ENSMUSG00000034863	382014
ENSMUSG00000029022	28010
ENSMUSG00000070315	NA
ENSMUSG00000068391	93696
ENSMUSG00000083816	NA
ENSMUSG00000090638	NA
ENSMUSG00000086424	NA
ENSMUSG00000104062	NA
ENSMUSG00000111777	NA
ENSMUSG00000005087	12505
ENSMUSG00000066680	NA
ENSMUSG00000102238	NA
ENSMUSG00000040086	435766
ENSMUSG00000114294	NA
ENSMUSG00000090637	NA
ENSMUSG00000101722	NA
ENSMUSG00000058981	258758
ENSMUSG00000114348	NA
ENSMUSG00000041068	239036
ENSMUSG00000031170	209837
ENSMUSG00000114474	102637626
ENSMUSG00000087276	NA
ENSMUSG00000087220	NA
ENSMUSG00000032607	434437
ENSMUSG00000087020	NA
ENSMUSG00000094584	76002
ENSMUSG00000101785	NA
ENSMUSG00000100149	NA
ENSMUSG00000045875	11549
ENSMUSG00000038408	71307
ENSMUSG00000110052	NA
ENSMUSG00000024696	107321
ENSMUSG00000099432	NA
ENSMUSG00000024749	13409
ENSMUSG00000007888	12931
ENSMUSG00000048334	NA
ENSMUSG00000021156	66505
ENSMUSG00000101602	NA
ENSMUSG00000085924	NA
ENSMUSG00000050395	326623
ENSMUSG00000072774	626391
ENSMUSG00000029862	12723
ENSMUSG00000074247	66498
ENSMUSG00000086812	668106
ENSMUSG00000035783	11475
ENSMUSG00000110628	NA
ENSMUSG00000029050	20481
ENSMUSG00000081476	NA
ENSMUSG00000039628	328779
ENSMUSG00000104219	NA
ENSMUSG00000029378	11839
ENSMUSG00000100580	NA
ENSMUSG00000110382	NA
ENSMUSG00000097716	69432
ENSMUSG00000069385	100042855
ENSMUSG00000103379	NA
ENSMUSG00000018906	18452
ENSMUSG00000109948	NA
ENSMUSG00000103231	NA
ENSMUSG00000049922	228368
ENSMUSG00000110328	NA
ENSMUSG00000037379	100689
ENSMUSG00000032477	12530
ENSMUSG00000102318	NA
ENSMUSG00000028910	26922
ENSMUSG00000103074	108168581
ENSMUSG00000046643	258880
ENSMUSG00000111883	NA
ENSMUSG00000112016	NA
ENSMUSG00000006715	57441
ENSMUSG00000004319	12725
ENSMUSG00000026965	99152
ENSMUSG00000102965	108168652
ENSMUSG00000118293	NA
ENSMUSG00000026511	27058
ENSMUSG00000032253	83946
ENSMUSG00000006764	216343
ENSMUSG00000115375	NA
ENSMUSG00000090112	268281
ENSMUSG00000101264	NA
ENSMUSG00000021294	668303
ENSMUSG00000115274	NA
ENSMUSG00000049456	258881
ENSMUSG00000058152	78923
ENSMUSG00000041949	272538
ENSMUSG00000102530	NA
ENSMUSG00000115237	NA
ENSMUSG00000103018	NA
ENSMUSG00000115295	NA
ENSMUSG00000072616	NA
ENSMUSG00000110100	NA
ENSMUSG00000100134	NA
ENSMUSG00000101483	72208
ENSMUSG00000097858	NA
ENSMUSG00000086501	75389
ENSMUSG00000037101	73301
ENSMUSG00000028878	230789
ENSMUSG00000081215	NA
ENSMUSG00000030588	77254
ENSMUSG00000102563	NA
ENSMUSG00000031660	26992
ENSMUSG00000109691	NA
ENSMUSG00000104289	NA
ENSMUSG00000020346	17308
ENSMUSG00000110085	NA
ENSMUSG00000086558	NA
ENSMUSG00000109897	NA
ENSMUSG00000083329	NA
ENSMUSG00000037416	240283
ENSMUSG00000035365	75317
ENSMUSG00000074248	619318
ENSMUSG00000085198	71081
ENSMUSG00000107198	NA
ENSMUSG00000086653	71613
ENSMUSG00000110163	NA
ENSMUSG00000109823	NA
ENSMUSG00000052825	NA
ENSMUSG00000106867	NA
ENSMUSG00000074623	329554
ENSMUSG00000047126	67300
ENSMUSG00000106036	NA
ENSMUSG00000086922	NA
ENSMUSG00000112155	NA
ENSMUSG00000109552	NA
ENSMUSG00000098231	NA
ENSMUSG00000112199	NA
ENSMUSG00000082982	NA
ENSMUSG00000105767	NA
ENSMUSG00000026977	57438
ENSMUSG00000111972	NA
ENSMUSG00000004631	20392
ENSMUSG00000106224	NA
ENSMUSG00000100558	67081
ENSMUSG00000080959	100038997
ENSMUSG00000110013	NA
ENSMUSG00000074622	16658
ENSMUSG00000109919	NA
ENSMUSG00000062372	83762
ENSMUSG00000109452	NA
ENSMUSG00000078955	NA
ENSMUSG00000028128	14066
ENSMUSG00000084201	NA
ENSMUSG00000078956	NA
ENSMUSG00000106119	NA
ENSMUSG00000070462	80889
ENSMUSG00000115408	NA
ENSMUSG00000097383	69002
ENSMUSG00000105527	NA
ENSMUSG00000017697	11486
ENSMUSG00000106029	NA
ENSMUSG00000110443	NA
ENSMUSG00000106245	NA
ENSMUSG00000082623	NA
ENSMUSG00000074139	78459
ENSMUSG00000070713	NA
ENSMUSG00000103727	NA
ENSMUSG00000112215	NA
ENSMUSG00000112232	NA
ENSMUSG00000040111	235283
ENSMUSG00000027551	22722
ENSMUSG00000102970	NA
ENSMUSG00000055148	16598
ENSMUSG00000038279	110109
ENSMUSG00000096405	218921
ENSMUSG00000037461	77065
ENSMUSG00000112405	NA
ENSMUSG00000030397	232944
ENSMUSG00000070423	259097
ENSMUSG00000074676	14239
ENSMUSG00000112026	NA
ENSMUSG00000035383	110312
ENSMUSG00000099057	NA
ENSMUSG00000109983	NA
ENSMUSG00000118327	NA
ENSMUSG00000110362	NA
ENSMUSG00000110376	NA
ENSMUSG00000019948	67019
ENSMUSG00000116185	NA
ENSMUSG00000087222	NA
ENSMUSG00000037535	NA
ENSMUSG00000045671	114716
ENSMUSG00000081216	NA
ENSMUSG00000005682	103135
ENSMUSG00000087527	NA
ENSMUSG00000033565	93686
ENSMUSG00000091014	NA
ENSMUSG00000091867	233005
ENSMUSG00000086813	NA
ENSMUSG00000112370	NA
ENSMUSG00000042662	252864
ENSMUSG00000112738	NA
ENSMUSG00000112406	NA
ENSMUSG00000081833	NA
ENSMUSG00000082187	NA
ENSMUSG00000102432	NA
ENSMUSG00000028362	21949
ENSMUSG00000091013	625823
ENSMUSG00000079679	232585
ENSMUSG00000015001	18256
ENSMUSG00000111013	NA
ENSMUSG00000070354	101488212
ENSMUSG00000108487	NA
ENSMUSG00000107487	NA
ENSMUSG00000107936	NA
ENSMUSG00000027646	20779
ENSMUSG00000108731	NA
ENSMUSG00000031864	70885
ENSMUSG00000117940	NA
ENSMUSG00000100002	NA
ENSMUSG00000117701	NA
ENSMUSG00000038633	13244
ENSMUSG00000117008	NA
ENSMUSG00000111459	NA
ENSMUSG00000050844	NA
ENSMUSG00000112316	NA
ENSMUSG00000117999	NA
ENSMUSG00000118047	NA
ENSMUSG00000096486	NA
ENSMUSG00000020716	18015
ENSMUSG00000112762	NA
ENSMUSG00000098609	NA
ENSMUSG00000114494	NA
ENSMUSG00000021866	11744
ENSMUSG00000066273	18332
ENSMUSG00000112908	NA
ENSMUSG00000113823	NA
ENSMUSG00000112749	NA
ENSMUSG00000112290	NA
ENSMUSG00000073555	240327
ENSMUSG00000086707	NA
ENSMUSG00000020836	216961
ENSMUSG00000047104	76400
ENSMUSG00000112234	NA
ENSMUSG00000111984	NA
ENSMUSG00000108047	NA
ENSMUSG00000108179	NA
ENSMUSG00000085893	NA
ENSMUSG00000107407	NA
ENSMUSG00000094249	NA
ENSMUSG00000112085	NA
ENSMUSG00000107768	NA
ENSMUSG00000085977	NA
ENSMUSG00000097939	NA
ENSMUSG00000084850	NA
ENSMUSG00000114779	NA
ENSMUSG00000029389	67848
ENSMUSG00000108276	NA
ENSMUSG00000112354	NA
ENSMUSG00000112264	NA
ENSMUSG00000118086	NA
ENSMUSG00000091277	NA
ENSMUSG00000097938	NA
ENSMUSG00000103923	NA
ENSMUSG00000008398	13713
ENSMUSG00000118090	NA
ENSMUSG00000070544	21969
ENSMUSG00000020130	66687
ENSMUSG00000112995	NA
ENSMUSG00000036478	12226
ENSMUSG00000103673	NA
ENSMUSG00000114073	102632152
ENSMUSG00000100138	NA
ENSMUSG00000021662	110596
ENSMUSG00000032116	16430
ENSMUSG00000099953	NA
ENSMUSG00000102032	NA
ENSMUSG00000105952	NA
ENSMUSG00000031521	11593
ENSMUSG00000042410	228061
ENSMUSG00000020015	237459
ENSMUSG00000022024	67955
ENSMUSG00000103577	NA
ENSMUSG00000103961	NA
ENSMUSG00000058833	66462
ENSMUSG00000021079	30056
ENSMUSG00000026610	26381
ENSMUSG00000085932	NA
ENSMUSG00000111004	NA
ENSMUSG00000001833	235072
ENSMUSG00000045205	381510
ENSMUSG00000083001	NA
ENSMUSG00000086348	NA
ENSMUSG00000110280	NA
ENSMUSG00000051279	242316
ENSMUSG00000041161	73162
ENSMUSG00000086658	NA
ENSMUSG00000100823	NA
ENSMUSG00000102943	NA
ENSMUSG00000052368	NA
ENSMUSG00000037348	71904
ENSMUSG00000030587	72275
ENSMUSG00000086238	NA
ENSMUSG00000085369	NA
ENSMUSG00000054752	319636
ENSMUSG00000111964	NA
ENSMUSG00000041144	227058
ENSMUSG00000084378	NA
ENSMUSG00000084180	NA
ENSMUSG00000107259	NA
ENSMUSG00000082915	NA
ENSMUSG00000110187	NA
ENSMUSG00000084014	NA
ENSMUSG00000106884	NA
ENSMUSG00000031661	93960
ENSMUSG00000049176	333605
ENSMUSG00000067285	NA
ENSMUSG00000005339	14125
ENSMUSG00000103732	NA
ENSMUSG00000021078	75266
ENSMUSG00000103401	NA
ENSMUSG00000031688	18997
ENSMUSG00000016487	67533
ENSMUSG00000060176	75050
ENSMUSG00000034813	74053
ENSMUSG00000107572	NA
ENSMUSG00000108229	NA
ENSMUSG00000110057	NA
ENSMUSG00000107891	NA
ENSMUSG00000066272	259116
ENSMUSG00000106069	NA
ENSMUSG00000027656	22403
ENSMUSG00000068606	225594
ENSMUSG00000104645	NA
ENSMUSG00000043411	170707
ENSMUSG00000090942	240328
ENSMUSG00000118361	NA
ENSMUSG00000112057	NA
ENSMUSG00000046272	258697
ENSMUSG00000020152	66713
ENSMUSG00000037070	19656
ENSMUSG00000006276	13859
ENSMUSG00000025155	68730
ENSMUSG00000112474	NA
ENSMUSG00000082934	NA
ENSMUSG00000079685	77777
ENSMUSG00000045106	211936
ENSMUSG00000045106	102639549
ENSMUSG00000057098	13591
ENSMUSG00000117120	NA
ENSMUSG00000083611	NA
ENSMUSG00000062859	21463
ENSMUSG00000097399	NA
ENSMUSG00000028189	74245
ENSMUSG00000106813	NA
ENSMUSG00000106622	NA
ENSMUSG00000090070	NA
ENSMUSG00000107193	NA
ENSMUSG00000083366	NA
ENSMUSG00000118066	NA
ENSMUSG00000106501	NA
ENSMUSG00000039347	76252
ENSMUSG00000028188	70951
ENSMUSG00000082978	NA
ENSMUSG00000086840	NA
ENSMUSG00000085350	NA
ENSMUSG00000081052	NA
ENSMUSG00000080790	NA
ENSMUSG00000096959	NA
ENSMUSG00000105555	NA
ENSMUSG00000020132	216344
ENSMUSG00000085967	NA
ENSMUSG00000116927	NA
ENSMUSG00000029299	27405
ENSMUSG00000022946	70028
ENSMUSG00000006019	71723
ENSMUSG00000081516	NA
ENSMUSG00000045658	98496
ENSMUSG00000087074	NA
ENSMUSG00000104349	NA
ENSMUSG00000102167	NA
ENSMUSG00000027170	98221
ENSMUSG00000103662	NA
ENSMUSG00000102554	NA
ENSMUSG00000112301	NA
ENSMUSG00000103907	NA
ENSMUSG00000104208	NA
ENSMUSG00000104457	NA
ENSMUSG00000105618	NA
ENSMUSG00000081745	NA
ENSMUSG00000007815	11848
ENSMUSG00000074236	NA
ENSMUSG00000100339	NA
ENSMUSG00000102892	NA
ENSMUSG00000101934	NA
ENSMUSG00000027737	26570
ENSMUSG00000099640	NA
ENSMUSG00000115292	NA
ENSMUSG00000102750	NA
ENSMUSG00000115565	NA
ENSMUSG00000047907	228911
ENSMUSG00000085784	NA
ENSMUSG00000031138	14071
ENSMUSG00000099416	NA
ENSMUSG00000045126	258694
ENSMUSG00000006411	71740
ENSMUSG00000101077	NA
ENSMUSG00000032263	12040
ENSMUSG00000027015	73649
ENSMUSG00000081895	100042880
ENSMUSG00000104052	NA
ENSMUSG00000103935	NA
ENSMUSG00000067336	12168
ENSMUSG00000054499	67379
ENSMUSG00000031662	71607
ENSMUSG00000032377	235527
ENSMUSG00000083917	NA
ENSMUSG00000103043	NA
ENSMUSG00000112005	NA
ENSMUSG00000102885	NA
ENSMUSG00000108639	NA
ENSMUSG00000103767	NA
ENSMUSG00000108523	NA
ENSMUSG00000101746	75589
ENSMUSG00000019132	79555
ENSMUSG00000111864	NA
ENSMUSG00000048655	320604
ENSMUSG00000052056	228913
ENSMUSG00000057817	258699
ENSMUSG00000110558	NA
ENSMUSG00000100147	67330
ENSMUSG00000029162	16548
ENSMUSG00000082691	NA
ENSMUSG00000082777	NA
ENSMUSG00000082843	NA
ENSMUSG00000084204	NA
ENSMUSG00000015962	69428
ENSMUSG00000115281	NA
ENSMUSG00000094647	108168524
ENSMUSG00000094647	108168532
ENSMUSG00000094647	108168533
ENSMUSG00000030208	13730
ENSMUSG00000039461	102791
ENSMUSG00000028670	26394
ENSMUSG00000032014	102644
ENSMUSG00000084095	NA
ENSMUSG00000107492	625473
ENSMUSG00000082501	NA
ENSMUSG00000084215	NA
ENSMUSG00000053054	69117
ENSMUSG00000099646	NA
ENSMUSG00000085261	NA
ENSMUSG00000085293	NA
ENSMUSG00000081361	NA
ENSMUSG00000086080	73624
ENSMUSG00000106139	NA
ENSMUSG00000069520	67226
ENSMUSG00000107161	NA
ENSMUSG00000037373	13016
ENSMUSG00000100670	NA
ENSMUSG00000044365	319478
ENSMUSG00000038764	545622
ENSMUSG00000111757	NA
ENSMUSG00000023030	18174
ENSMUSG00000099546	NA
ENSMUSG00000034384	104382
ENSMUSG00000086455	NA
ENSMUSG00000086422	NA
ENSMUSG00000099535	NA
ENSMUSG00000029502	269682
ENSMUSG00000099606	NA
ENSMUSG00000082361	12223
ENSMUSG00000056716	NA
ENSMUSG00000100063	NA
ENSMUSG00000046572	100515
ENSMUSG00000100722	NA
ENSMUSG00000104556	NA
ENSMUSG00000019951	75089
ENSMUSG00000097911	NA
ENSMUSG00000084345	NA
ENSMUSG00000027230	26427
ENSMUSG00000022288	74892
ENSMUSG00000042417	218630
ENSMUSG00000115225	NA
ENSMUSG00000105523	NA
ENSMUSG00000098212	NA
ENSMUSG00000099413	NA
ENSMUSG00000098025	NA
ENSMUSG00000110008	259117
ENSMUSG00000049605	258645
ENSMUSG00000107787	NA
ENSMUSG00000098115	NA
ENSMUSG00000103424	NA
ENSMUSG00000043366	170639
ENSMUSG00000107519	NA
ENSMUSG00000101884	NA
ENSMUSG00000086992	NA
ENSMUSG00000115368	NA
ENSMUSG00000115171	NA
ENSMUSG00000079180	100504232
ENSMUSG00000100906	NA
ENSMUSG00000102730	NA
ENSMUSG00000015961	11566
ENSMUSG00000115308	NA
ENSMUSG00000021135	20493
ENSMUSG00000104899	NA
ENSMUSG00000103410	NA
ENSMUSG00000101741	NA
ENSMUSG00000096898	100041256
ENSMUSG00000096898	100861743
ENSMUSG00000096898	100862360
ENSMUSG00000096898	108168574
ENSMUSG00000096898	108168596
ENSMUSG00000050747	69097
ENSMUSG00000100092	NA
ENSMUSG00000115662	NA
ENSMUSG00000100284	NA
ENSMUSG00000086125	NA
ENSMUSG00000101671	NA
ENSMUSG00000115660	NA
ENSMUSG00000022025	16840
ENSMUSG00000031910	15118
ENSMUSG00000086313	NA
ENSMUSG00000115720	NA
ENSMUSG00000115095	NA
ENSMUSG00000100986	NA
ENSMUSG00000115444	NA
ENSMUSG00000051359	52589
ENSMUSG00000101718	108168571
ENSMUSG00000114363	NA
ENSMUSG00000114411	NA
ENSMUSG00000097018	NA
ENSMUSG00000027620	170791
ENSMUSG00000087047	NA
ENSMUSG00000056222	20745
ENSMUSG00000111515	NA
ENSMUSG00000111323	NA
ENSMUSG00000111271	NA
ENSMUSG00000063727	18383
ENSMUSG00000035238	241769
ENSMUSG00000106392	NA
ENSMUSG00000097205	NA
ENSMUSG00000083997	NA
ENSMUSG00000117760	NA
ENSMUSG00000019558	102857
ENSMUSG00000117725	NA
ENSMUSG00000117748	214987
ENSMUSG00000110928	NA
ENSMUSG00000101017	100862342
ENSMUSG00000070345	327992
ENSMUSG00000106142	NA
ENSMUSG00000099061	NA
ENSMUSG00000117962	NA
ENSMUSG00000118281	NA
ENSMUSG00000089657	NA
ENSMUSG00000118382	NA
ENSMUSG00000046691	214987
ENSMUSG00000047539	67948
ENSMUSG00000101237	NA
ENSMUSG00000098084	NA
ENSMUSG00000098214	NA
ENSMUSG00000049606	52397
ENSMUSG00000024026	109801
ENSMUSG00000098099	NA
ENSMUSG00000107898	NA
ENSMUSG00000057913	NA
ENSMUSG00000049336	23964
ENSMUSG00000034438	76074
ENSMUSG00000112651	NA
ENSMUSG00000102529	101055902
ENSMUSG00000085654	NA
ENSMUSG00000103589	NA
ENSMUSG00000115327	NA
ENSMUSG00000112763	102637514
ENSMUSG00000112362	NA
ENSMUSG00000003038	15331
ENSMUSG00000028381	22234
ENSMUSG00000112588	NA
ENSMUSG00000114829	NA
ENSMUSG00000112293	NA
ENSMUSG00000098100	NA
ENSMUSG00000111912	NA
ENSMUSG00000109101	NA
ENSMUSG00000039315	27278
ENSMUSG00000051864	223754
ENSMUSG00000086477	NA
ENSMUSG00000098170	NA
ENSMUSG00000098515	NA
ENSMUSG00000039209	68172
ENSMUSG00000110244	NA
ENSMUSG00000028023	18741
ENSMUSG00000031684	76775
ENSMUSG00000102721	NA
ENSMUSG00000073684	67513
ENSMUSG00000038608	210293
ENSMUSG00000085436	NA
ENSMUSG00000039834	329559
ENSMUSG00000094444	NA
ENSMUSG00000082950	NA
ENSMUSG00000081350	NA
ENSMUSG00000101423	NA
ENSMUSG00000078521	69885
ENSMUSG00000079363	17472
ENSMUSG00000095626	NA
ENSMUSG00000030753	72981
ENSMUSG00000092568	NA
ENSMUSG00000044072	237711
ENSMUSG00000101761	NA
ENSMUSG00000092477	NA
ENSMUSG00000107396	NA
ENSMUSG00000086375	NA
ENSMUSG00000104520	NA
ENSMUSG00000087245	NA
ENSMUSG00000006219	74202
ENSMUSG00000115918	NA
ENSMUSG00000075010	NA
ENSMUSG00000014725	13522
ENSMUSG00000009281	71660
ENSMUSG00000081188	NA
ENSMUSG00000022048	12934
ENSMUSG00000061759	73419
ENSMUSG00000030209	14812
ENSMUSG00000082529	NA
ENSMUSG00000093938	216984
ENSMUSG00000104706	NA
ENSMUSG00000029053	18762
ENSMUSG00000098302	NA
ENSMUSG00000038071	18169
ENSMUSG00000099736	108168668
ENSMUSG00000039456	338467
ENSMUSG00000078771	14017
ENSMUSG00000053729	77424
ENSMUSG00000114138	NA
ENSMUSG00000110831	NA
ENSMUSG00000073573	433181
ENSMUSG00000111046	NA
ENSMUSG00000049612	18377
ENSMUSG00000110986	NA
ENSMUSG00000102396	NA
ENSMUSG00000079528	NA
ENSMUSG00000019880	72780
ENSMUSG00000104247	NA
ENSMUSG00000029298	236573
ENSMUSG00000113885	NA
ENSMUSG00000085521	NA
ENSMUSG00000113650	NA
ENSMUSG00000082304	NA
ENSMUSG00000034981	231440
ENSMUSG00000091523	104522
ENSMUSG00000118044	NA
ENSMUSG00000024027	14652
ENSMUSG00000118051	NA
ENSMUSG00000034412	103724
ENSMUSG00000030591	57296
ENSMUSG00000055421	211712
ENSMUSG00000069236	NA
ENSMUSG00000024730	64381
ENSMUSG00000104720	NA
ENSMUSG00000097530	NA
ENSMUSG00000098195	NA
ENSMUSG00000054072	60440
ENSMUSG00000062184	50786
ENSMUSG00000083337	NA
ENSMUSG00000104255	NA
ENSMUSG00000028464	22004
ENSMUSG00000102598	NA
ENSMUSG00000087444	NA
ENSMUSG00000033900	213582
ENSMUSG00000073400	19824
ENSMUSG00000117306	NA
ENSMUSG00000024750	22682
ENSMUSG00000080851	NA
ENSMUSG00000115157	NA
ENSMUSG00000080906	NA
ENSMUSG00000039849	228866
ENSMUSG00000073096	243371
ENSMUSG00000057454	72434
