"ensembl_gene_id"	"Ctrl1"	"Ctrl2"	"Ctrl3"	"Scr1"	"Scr2"	"Scr3"
"ENSMUSG00000078289"	3	1	5	2	2	3
"ENSMUSG00000078291"	1	6	1	1	4	2
"ENSMUSG00000078302"	1	0	0	0	3	0
"ENSMUSG00000078307"	0	4	0	0	2	1
"ENSMUSG00000078317"	78	96	44	82	61	54
"ENSMUSG00000078348"	1602	2273	1400	1656	1148	1494
"ENSMUSG00000078349"	36	8	22	7	40	3
"ENSMUSG00000078350"	15	18	12	22	74	13
"ENSMUSG00000078370"	0	0	0	0	1	0
"ENSMUSG00000078380"	0	0	1	0	1	0
"ENSMUSG00000078427"	1831	2839	2015	2092	1460	1815
"ENSMUSG00000078429"	483	372	366	449	688	419
"ENSMUSG00000078430"	2	0	0	0	1	0
"ENSMUSG00000078435"	57	67	41	41	86	37
"ENSMUSG00000078439"	0	0	1	4	2	1
"ENSMUSG00000078440"	308	565	236	429	260	357
"ENSMUSG00000078442"	1	0	0	0	0	0
"ENSMUSG00000078451"	129	164	225	176	210	139
"ENSMUSG00000078452"	64	446	53	300	47	252
"ENSMUSG00000078453"	285	551	545	408	227	339
"ENSMUSG00000078480"	0	0	0	1	0	0
"ENSMUSG00000078485"	36	36	38	36	65	55
"ENSMUSG00000078486"	4	1	2	4	13	1
"ENSMUSG00000078487"	0	0	0	1	0	0
"ENSMUSG00000078490"	15	22	27	23	30	23
"ENSMUSG00000078495"	1	20	5	4	1	6
"ENSMUSG00000078496"	1	0	0	0	0	0
"ENSMUSG00000078497"	0	1	1	0	0	0
"ENSMUSG00000078500"	1	0	1	0	0	0
"ENSMUSG00000078503"	12	26	19	0	5	19
"ENSMUSG00000078515"	287	442	256	389	361	366
"ENSMUSG00000078517"	423	359	249	350	349	273
"ENSMUSG00000078521"	41	77	33	64	15	60
"ENSMUSG00000078528"	0	0	0	2	1	0
"ENSMUSG00000078532"	30	21	26	39	21	28
"ENSMUSG00000078537"	0	0	0	0	0	1
"ENSMUSG00000078546"	39	35	43	42	66	27
"ENSMUSG00000078552"	8	5	5	2	6	7
"ENSMUSG00000078554"	4	1	0	1	0	0
"ENSMUSG00000078566"	613	176	215	222	375	403
"ENSMUSG00000078570"	606	625	414	510	465	391
"ENSMUSG00000078572"	600	959	523	641	451	578
"ENSMUSG00000078576"	0	0	0	0	1	0
"ENSMUSG00000078578"	3882	8732	4350	3821	2951	6987
"ENSMUSG00000078580"	34	32	33	22	40	16
"ENSMUSG00000078584"	236	264	224	210	268	197
"ENSMUSG00000078588"	8	4	6	4	7	5
"ENSMUSG00000078591"	0	0	2	0	2	1
"ENSMUSG00000078599"	1	5	3	1	0	2
"ENSMUSG00000078604"	0	1	2	0	0	2
"ENSMUSG00000078605"	0	0	1	0	0	0
"ENSMUSG00000078606"	1	0	0	0	1	1
"ENSMUSG00000078607"	24	11	9	7	15	8
"ENSMUSG00000078619"	42	32	22	32	55	35
"ENSMUSG00000078622"	702	635	605	624	894	601
"ENSMUSG00000078624"	4	46	10	3	15	10
"ENSMUSG00000078625"	0	0	0	5	1	0
"ENSMUSG00000078627"	0	1	0	1	0	1
"ENSMUSG00000078630"	2	2	0	1	1	1
"ENSMUSG00000078636"	397	253	222	6332	419	504
"ENSMUSG00000078640"	2	1	2	2	5	1
"ENSMUSG00000078651"	5	16	3	21	14	12
"ENSMUSG00000078652"	276	441	212	399	231	357
"ENSMUSG00000078653"	4	9	5	3	6	3
"ENSMUSG00000078656"	1013	1006	927	985	832	810
"ENSMUSG00000078670"	87	35	58	48	124	47
"ENSMUSG00000078671"	294	235	288	246	432	207
"ENSMUSG00000078676"	99	113	74	87	123	69
"ENSMUSG00000078681"	341	314	300	278	291	259
"ENSMUSG00000078684"	127	153	90	133	94	110
"ENSMUSG00000078695"	205	114	89	81	281	82
"ENSMUSG00000078698"	0	0	1	0	0	0
"ENSMUSG00000078713"	838	1715	763	1261	656	1212
"ENSMUSG00000078716"	66	42	34	40	70	28
"ENSMUSG00000078719"	0	0	0	6	0	2
"ENSMUSG00000078722"	1	0	2	0	0	3
"ENSMUSG00000078746"	0	0	0	0	2	0
"ENSMUSG00000078747"	5	0	3	0	0	0
"ENSMUSG00000078762"	102	190	102	172	57	136
"ENSMUSG00000078765"	367	550	294	400	330	326
"ENSMUSG00000078768"	38	68	39	69	38	54
"ENSMUSG00000078771"	0	1	1	3	2	2
"ENSMUSG00000078772"	1	3	3	1	1	2
"ENSMUSG00000078773"	66	65	54	51	24	66
"ENSMUSG00000078776"	21	28	15	27	22	16
"ENSMUSG00000078779"	15	16	11	10	21	9
"ENSMUSG00000078784"	2878	3365	2661	2208	2260	3257
"ENSMUSG00000078786"	166	230	201	224	256	161
"ENSMUSG00000078787"	0	1	0	0	1	1
"ENSMUSG00000078789"	53	99	66	71	43	54
"ENSMUSG00000078794"	7	13	14	9	12	13
"ENSMUSG00000078808"	29	7	15	35	27	13
"ENSMUSG00000078810"	0	0	0	1	1	0
"ENSMUSG00000078812"	5868	11332	6087	9056	4157	7278
"ENSMUSG00000078813"	96	112	78	75	72	76
"ENSMUSG00000078816"	0	0	0	0	6	2
"ENSMUSG00000078847"	1	2	0	1	1	2
"ENSMUSG00000078851"	862	484	640	542	1444	413
"ENSMUSG00000078853"	3	1	0	0	2	0
"ENSMUSG00000078861"	551	236	430	269	530	292
"ENSMUSG00000078862"	108	147	121	128	113	85
"ENSMUSG00000078864"	111	90	84	65	79	104
"ENSMUSG00000078865"	9	12	4	0	0	0
"ENSMUSG00000078866"	1	1	8	7	18	7
"ENSMUSG00000078867"	337	292	297	269	363	239
"ENSMUSG00000078868"	0	1	0	3	1	2
"ENSMUSG00000078869"	3	2	0	0	0	0
"ENSMUSG00000078870"	16	17	21	4	5	14
"ENSMUSG00000078872"	1	1	0	0	0	2
"ENSMUSG00000078875"	38	23	36	38	38	59
"ENSMUSG00000078877"	500	344	370	282	296	265
"ENSMUSG00000078878"	84	97	133	84	54	58
"ENSMUSG00000078879"	442	12	192	228	1	1
"ENSMUSG00000078880"	88	280	56	0	12	0
"ENSMUSG00000078881"	5406	2832	3792	2350	4147	2790
"ENSMUSG00000078886"	536	494	635	517	705	507
"ENSMUSG00000078887"	1003	692	800	721	816	593
"ENSMUSG00000078889"	157	116	116	70	84	102
"ENSMUSG00000078894"	91	74	97	94	133	122
"ENSMUSG00000078896"	0	352	157	0	235	204
"ENSMUSG00000078897"	52	6	21	8	35	19
"ENSMUSG00000078898"	191	178	193	91	161	154
"ENSMUSG00000078899"	200	150	139	129	203	150
"ENSMUSG00000078901"	0	0	4	0	0	0
"ENSMUSG00000078902"	24	17	13	17	29	11
"ENSMUSG00000078903"	104	93	65	83	121	74
"ENSMUSG00000078905"	0	1	1	0	0	2
"ENSMUSG00000078906"	8	4	1	0	0	1
"ENSMUSG00000078907"	0	2	0	0	3	0
"ENSMUSG00000078908"	70	46	36	52	78	49
"ENSMUSG00000078912"	0	1	0	1	0	0
"ENSMUSG00000078917"	1	0	2	2	0	0
"ENSMUSG00000078919"	506	611	506	533	458	481
"ENSMUSG00000078923"	2513	3136	2006	2692	2153	2341
"ENSMUSG00000078926"	0	0	1	0	0	0
"ENSMUSG00000078931"	72	125	25	101	41	80
"ENSMUSG00000078932"	0	0	0	1	1	0
"ENSMUSG00000078934"	0	1	0	0	0	0
"ENSMUSG00000078937"	7	5	0	5	9	7
"ENSMUSG00000078941"	1404	2340	1140	1938	1131	1698
"ENSMUSG00000078945"	9	20	20	7	22	17
"ENSMUSG00000078949"	0	1	0	0	0	0
"ENSMUSG00000078954"	1	3	0	1	2	2
"ENSMUSG00000078958"	2	12	2	6	6	0
"ENSMUSG00000078963"	1	3	2	3	1	0
"ENSMUSG00000078967"	6	13	8	3	7	18
"ENSMUSG00000078970"	63	90	63	56	76	74
"ENSMUSG00000078974"	346	388	306	179	271	249
"ENSMUSG00000078994"	3	3	0	0	0	0
"ENSMUSG00000078995"	11	9	10	8	12	1
"ENSMUSG00000079003"	22	59	17	51	22	36
"ENSMUSG00000079006"	0	1	0	0	0	0
"ENSMUSG00000079007"	0	0	0	0	1	0
"ENSMUSG00000079008"	2	2	1	9	2	4
"ENSMUSG00000079009"	1	3	3	2	2	6
"ENSMUSG00000079017"	20	32	24	20	18	14
"ENSMUSG00000079018"	2	12	5	19	3	13
"ENSMUSG00000079020"	30	47	25	44	55	35
"ENSMUSG00000079022"	4	2	2	4	16	5
"ENSMUSG00000079033"	6	5	2	3	4	0
"ENSMUSG00000079036"	106	299	125	228	129	194
"ENSMUSG00000079037"	1630	530	476	626	1156	515
"ENSMUSG00000079038"	87	49	79	54	148	38
"ENSMUSG00000079042"	12	4	9	3	36	5
"ENSMUSG00000079043"	45	72	47	48	45	50
"ENSMUSG00000079051"	0	0	0	0	1	1
"ENSMUSG00000079055"	4	4	3	2	8	1
"ENSMUSG00000079056"	161	63	100	79	114	68
"ENSMUSG00000079057"	6	3	3	2	16	1
"ENSMUSG00000079065"	53	36	39	28	80	19
"ENSMUSG00000079071"	2	2	4	0	0	0
"ENSMUSG00000079076"	0	2	2	3	3	1
"ENSMUSG00000079083"	124	62	88	64	98	63
"ENSMUSG00000079084"	251	349	191	217	182	256
"ENSMUSG00000079104"	133	169	123	200	101	187
"ENSMUSG00000079105"	0	0	0	2	0	0
"ENSMUSG00000079108"	187	187	152	222	134	175
"ENSMUSG00000079109"	44	60	38	65	26	54
"ENSMUSG00000079110"	0	1	0	1	2	0
"ENSMUSG00000079111"	2417	4272	2538	3071	1887	2878
"ENSMUSG00000079114"	0	0	1	0	0	0
"ENSMUSG00000079120"	0	0	0	2	0	0
"ENSMUSG00000079138"	1	0	5	0	2	0
"ENSMUSG00000079144"	49	71	46	42	60	52
"ENSMUSG00000079156"	0	0	0	0	0	1
"ENSMUSG00000079157"	6	3	0	1	11	3
"ENSMUSG00000079162"	7	17	9	0	15	24
"ENSMUSG00000079164"	1	0	1	0	0	0
"ENSMUSG00000079165"	0	0	6	0	0	3
"ENSMUSG00000079173"	16	22	8	6	12	13
"ENSMUSG00000079177"	8	4	6	3	17	2
"ENSMUSG00000079184"	573	820	443	564	507	602
"ENSMUSG00000079197"	890	1043	815	818	782	722
"ENSMUSG00000079215"	2498	2428	2516	2134	2979	2396
"ENSMUSG00000079225"	0	1	0	0	0	0
"ENSMUSG00000079227"	10	10	15	5	16	10
"ENSMUSG00000079235"	48	27	28	36	84	24
"ENSMUSG00000079242"	197	395	219	162	170	315
"ENSMUSG00000079259"	3	16	9	15	9	15
"ENSMUSG00000079260"	26	55	22	35	18	28
"ENSMUSG00000079262"	0	8	4	7	2	0
"ENSMUSG00000079267"	1	0	0	0	0	0
"ENSMUSG00000079277"	1	3	2	2	13	1
"ENSMUSG00000079283"	667	700	537	529	476	431
"ENSMUSG00000079286"	0	0	0	0	2	2
"ENSMUSG00000079293"	0	0	0	0	1	1
"ENSMUSG00000079295"	0	6	0	2	0	1
"ENSMUSG00000079304"	0	0	1	1	0	1
"ENSMUSG00000079311"	1	3	2	1	0	2
"ENSMUSG00000079316"	895	868	852	878	897	725
"ENSMUSG00000079317"	380	361	312	339	301	288
"ENSMUSG00000079323"	1	1	1	0	0	0
"ENSMUSG00000079324"	0	2	3	1	6	0
"ENSMUSG00000079330"	83	49	133	60	141	65
"ENSMUSG00000079334"	117	82	67	67	100	62
"ENSMUSG00000079343"	0	0	0	2	0	0
"ENSMUSG00000079355"	28	134	9	160	17	112
"ENSMUSG00000079356"	1	0	1	0	1	0
"ENSMUSG00000079359"	1	0	0	0	0	0
"ENSMUSG00000079362"	7	8	4	0	7	4
"ENSMUSG00000079363"	3	17	5	1	14	3
"ENSMUSG00000079364"	12	1	0	0	9	5
"ENSMUSG00000079380"	0	2	0	0	0	0
"ENSMUSG00000079382"	1	0	0	0	0	0
"ENSMUSG00000079383"	0	0	1	0	0	0
"ENSMUSG00000079389"	3	7	0	13	5	1
"ENSMUSG00000079391"	191	78	72	57	103	43
"ENSMUSG00000079396"	22	30	3	40	28	18
"ENSMUSG00000079402"	0	214	0	138	0	54
"ENSMUSG00000079410"	0	2	0	0	0	0
"ENSMUSG00000079415"	12	3	5	0	23	4
"ENSMUSG00000079418"	33	68	31	0	31	27
"ENSMUSG00000079419"	5	2	0	1	4	1
"ENSMUSG00000079421"	0	0	2	1	1	1
"ENSMUSG00000079423"	0	0	0	1	0	0
"ENSMUSG00000079424"	2	1	0	17	2	8
"ENSMUSG00000079426"	1315	2233	1128	1917	1141	1606
"ENSMUSG00000079427"	294	173	173	169	97	137
"ENSMUSG00000079429"	14	17	10	14	11	12
"ENSMUSG00000079435"	16902	19962	18252	14887	12676	13396
"ENSMUSG00000079436"	1	2	1	0	3	3
"ENSMUSG00000079442"	73	118	37	130	75	114
"ENSMUSG00000079444"	29	28	24	25	41	13
"ENSMUSG00000079445"	0	1	0	0	0	0
"ENSMUSG00000079450"	1	1	2	1	3	1
"ENSMUSG00000079451"	1	3	3	1	4	2
"ENSMUSG00000079457"	199	215	323	126	383	153
"ENSMUSG00000079460"	0	0	1	0	0	0
"ENSMUSG00000079462"	0	0	0	0	1	0
"ENSMUSG00000079465"	5	1	2	5	3	0
"ENSMUSG00000079469"	808	856	748	607	889	609
"ENSMUSG00000079470"	60	99	45	110	47	92
"ENSMUSG00000079477"	1341	1431	1021	1478	1111	1136
"ENSMUSG00000079478"	371	765	368	520	269	471
"ENSMUSG00000079480"	682	1151	865	793	623	655
"ENSMUSG00000079481"	13	18	11	7	19	16
"ENSMUSG00000079484"	65	20	24	22	123	17
"ENSMUSG00000079487"	70	64	37	48	62	52
"ENSMUSG00000079491"	0	2	0	1	0	0
"ENSMUSG00000079494"	0	0	0	0	2	0
"ENSMUSG00000079495"	8	8	7	13	11	12
"ENSMUSG00000079497"	1	2	0	1	1	1
"ENSMUSG00000079502"	5	4	12	5	6	2
"ENSMUSG00000079507"	0	1	2	0	0	0
"ENSMUSG00000079508"	569	758	472	740	481	642
"ENSMUSG00000079509"	83	110	54	76	98	79
"ENSMUSG00000079511"	29	47	29	28	25	27
"ENSMUSG00000079523"	33587	29420	25694	23882	19226	23329
"ENSMUSG00000079531"	0	3	0	0	0	3
"ENSMUSG00000079534"	3	3	0	2	0	1
"ENSMUSG00000079539"	0	0	0	0	1	0
"ENSMUSG00000079547"	2	1	0	2	2	1
"ENSMUSG00000079550"	2	0	2	1	5	0
"ENSMUSG00000079553"	138	328	215	281	155	264
"ENSMUSG00000079554"	4	7	1	3	2	1
"ENSMUSG00000079555"	187	357	144	229	111	200
"ENSMUSG00000079557"	152	119	91	116	218	74
"ENSMUSG00000079559"	6	12	0	3	1	4
"ENSMUSG00000079560"	130	74	51	81	75	64
"ENSMUSG00000079562"	310	544	276	442	282	406
"ENSMUSG00000079580"	6	2	2	2	10	3
"ENSMUSG00000079584"	0	3	2	0	1	4
"ENSMUSG00000079588"	0	2	1	8	1	5
"ENSMUSG00000079592"	34	20	10	16	31	10
"ENSMUSG00000079593"	0	0	0	0	1	0
"ENSMUSG00000079598"	4	3	3	6	2	3
"ENSMUSG00000079605"	23	35	16	28	35	35
"ENSMUSG00000079608"	13	15	9	16	11	9
"ENSMUSG00000079610"	113	152	127	97	94	83
"ENSMUSG00000079614"	243	271	193	269	196	250
"ENSMUSG00000079620"	0	4	0	3	0	1
"ENSMUSG00000079625"	0	0	0	0	1	0
"ENSMUSG00000079630"	0	1	0	1	0	0
"ENSMUSG00000079637"	2	0	0	0	3	0
"ENSMUSG00000079638"	0	0	0	1	0	0
"ENSMUSG00000079641"	35777	38192	33230	30320	27651	26087
"ENSMUSG00000079644"	1	2	1	1	1	1
"ENSMUSG00000079652"	4	0	0	3	3	2
"ENSMUSG00000079654"	1	2	0	0	2	0
"ENSMUSG00000079657"	8	9	2	8	2	7
"ENSMUSG00000079658"	2610	3709	2213	2737	1833	2695
"ENSMUSG00000079659"	31	55	63	35	62	28
"ENSMUSG00000079677"	117	214	100	137	80	116
"ENSMUSG00000079679"	0	0	1	1	0	0
"ENSMUSG00000079681"	0	0	0	0	0	1
"ENSMUSG00000079685"	8	3	3	24	2	1
"ENSMUSG00000079694"	1	3	1	3	2	0
"ENSMUSG00000079697"	4	4	4	0	8	4
"ENSMUSG00000079698"	5	3	5	8	10	5
"ENSMUSG00000079699"	0	1	0	0	0	0
"ENSMUSG00000079707"	0	5	9	7	0	3
"ENSMUSG00000079710"	37	37	34	26	38	23
"ENSMUSG00000079711"	1	1	2	0	2	0
"ENSMUSG00000079737"	21	24	26	10	17	28
"ENSMUSG00000079871"	0	1	0	0	0	0
"ENSMUSG00000079890"	0	0	1	0	2	0
"ENSMUSG00000079906"	0	0	0	1	0	0
"ENSMUSG00000079915"	1	0	2	0	0	0
"ENSMUSG00000079941"	1	0	0	1	0	0
"ENSMUSG00000079942"	9	5	5	2	5	2
"ENSMUSG00000079962"	0	2	4	0	3	3
"ENSMUSG00000079965"	3	2	0	0	0	0
"ENSMUSG00000079988"	1	1	0	1	0	0
"ENSMUSG00000079998"	3	0	0	0	0	2
"ENSMUSG00000080002"	0	0	0	0	2	0
"ENSMUSG00000080006"	0	0	2	2	4	2
"ENSMUSG00000080021"	0	0	0	0	0	1
"ENSMUSG00000080054"	2	0	1	0	0	2
"ENSMUSG00000080059"	7	0	4	5	1	1
"ENSMUSG00000080115"	106	269	217	98	112	172
"ENSMUSG00000080142"	0	0	0	0	1	0
"ENSMUSG00000080152"	0	0	0	0	2	0
"ENSMUSG00000080180"	0	0	1	0	2	1
"ENSMUSG00000080186"	5	2	2	1	3	0
"ENSMUSG00000080198"	2	1	0	0	1	1
"ENSMUSG00000080237"	0	0	1	0	0	0
"ENSMUSG00000080268"	141	210	160	181	147	140
"ENSMUSG00000080298"	0	0	0	0	1	0
"ENSMUSG00000080303"	0	0	0	1	1	0
"ENSMUSG00000080316"	63	41	63	42	88	36
"ENSMUSG00000080701"	1	0	0	0	1	2
"ENSMUSG00000080703"	0	0	0	0	1	0
"ENSMUSG00000080709"	1	0	2	1	0	3
"ENSMUSG00000080710"	1	0	0	0	0	0
"ENSMUSG00000080711"	0	1	2	0	0	0
"ENSMUSG00000080712"	0	0	1	2	2	2
"ENSMUSG00000080717"	217	255	265	211	274	251
"ENSMUSG00000080718"	2	0	3	1	2	1
"ENSMUSG00000080722"	0	0	1	0	2	0
"ENSMUSG00000080723"	0	1	0	0	0	1
"ENSMUSG00000080731"	3	9	1	7	6	8
"ENSMUSG00000080732"	0	0	1	0	0	0
"ENSMUSG00000080743"	1	0	0	1	0	0
"ENSMUSG00000080744"	0	0	0	0	1	0
"ENSMUSG00000080746"	0	0	4	0	3	4
"ENSMUSG00000080748"	0	0	0	2	0	0
"ENSMUSG00000080750"	0	0	0	0	0	1
"ENSMUSG00000080757"	0	1	1	0	0	0
"ENSMUSG00000080758"	0	0	1	0	0	1
"ENSMUSG00000080762"	6	1	4	0	6	2
"ENSMUSG00000080763"	0	1	1	1	0	1
"ENSMUSG00000080772"	0	1	2	0	2	0
"ENSMUSG00000080774"	2	7	1	1	2	0
"ENSMUSG00000080775"	0	0	1	0	1	1
"ENSMUSG00000080776"	1	0	0	0	0	1
"ENSMUSG00000080779"	2	2	3	0	2	0
"ENSMUSG00000080780"	1	0	0	0	0	2
"ENSMUSG00000080783"	1	0	0	0	0	0
"ENSMUSG00000080785"	0	0	0	0	1	0
"ENSMUSG00000080789"	1	0	0	1	1	0
"ENSMUSG00000080790"	0	0	0	0	0	1
"ENSMUSG00000080796"	1	1	0	1	1	0
"ENSMUSG00000080797"	18	10	8	8	15	12
"ENSMUSG00000080808"	3	2	3	7	0	2
"ENSMUSG00000080810"	2	2	2	2	2	1
"ENSMUSG00000080812"	0	0	0	1	0	0
"ENSMUSG00000080813"	0	0	1	2	0	0
"ENSMUSG00000080815"	0	1	3	0	1	0
"ENSMUSG00000080816"	2	0	2	0	1	0
"ENSMUSG00000080820"	0	0	0	1	0	0
"ENSMUSG00000080831"	35	34	43	25	44	32
"ENSMUSG00000080834"	0	2	1	0	0	1
"ENSMUSG00000080836"	0	1	1	0	0	0
"ENSMUSG00000080842"	0	1	0	0	0	0
"ENSMUSG00000080846"	0	1	0	0	0	1
"ENSMUSG00000080848"	0	0	0	0	1	0
"ENSMUSG00000080849"	0	1	0	0	0	0
"ENSMUSG00000080850"	2	1	7	1	6	1
"ENSMUSG00000080851"	0	4	3	2	1	3
"ENSMUSG00000080855"	0	0	0	0	1	1
"ENSMUSG00000080860"	1	0	1	2	0	0
"ENSMUSG00000080862"	2	6	5	2	5	3
"ENSMUSG00000080865"	1	1	0	0	1	1
"ENSMUSG00000080866"	3	1	3	4	2	4
"ENSMUSG00000080870"	2	0	0	3	1	1
"ENSMUSG00000080872"	0	1	0	0	0	0
"ENSMUSG00000080873"	1	0	0	0	0	0
"ENSMUSG00000080877"	2	9	4	3	2	2
"ENSMUSG00000080878"	0	1	0	0	0	0
"ENSMUSG00000080880"	2	0	0	0	0	0
"ENSMUSG00000080888"	0	0	0	0	0	1
"ENSMUSG00000080893"	5	3	3	18	3	5
"ENSMUSG00000080895"	0	3	2	0	0	0
"ENSMUSG00000080914"	0	0	0	0	0	1
"ENSMUSG00000080921"	790	1237	559	3848	815	820
"ENSMUSG00000080922"	0	0	2	0	0	0
"ENSMUSG00000080928"	5	20	2	33	4	0
"ENSMUSG00000080932"	2	0	3	0	1	0
"ENSMUSG00000080936"	0	1	0	0	0	0
"ENSMUSG00000080938"	0	0	2	0	0	1
"ENSMUSG00000080944"	0	1	2	2	0	0
"ENSMUSG00000080951"	1	0	0	0	0	0
"ENSMUSG00000080955"	1	0	0	0	0	0
"ENSMUSG00000080956"	2	0	3	2	5	3
"ENSMUSG00000080957"	13	12	11	19	12	11
"ENSMUSG00000080971"	0	1	0	0	1	0
"ENSMUSG00000080972"	0	0	6	1	1	0
"ENSMUSG00000080976"	4	2	4	3	3	3
"ENSMUSG00000080978"	0	0	0	1	0	0
"ENSMUSG00000080982"	0	0	0	0	0	1
"ENSMUSG00000080984"	4	0	1	0	1	1
"ENSMUSG00000080989"	2	0	0	0	4	0
"ENSMUSG00000080996"	0	1	1	0	2	0
"ENSMUSG00000080997"	0	0	0	1	0	0
"ENSMUSG00000080998"	1	0	0	1	0	0
"ENSMUSG00000080999"	3	6	7	3	1	8
"ENSMUSG00000081002"	1	0	0	0	0	0
"ENSMUSG00000081005"	1	1	0	0	0	0
"ENSMUSG00000081008"	0	2	1	0	0	0
"ENSMUSG00000081009"	1	2	3	2	6	3
"ENSMUSG00000081025"	0	0	1	1	1	5
"ENSMUSG00000081037"	1	0	0	1	0	0
"ENSMUSG00000081042"	0	1	0	0	0	0
"ENSMUSG00000081043"	1	0	2	1	1	1
"ENSMUSG00000081046"	1	0	0	0	0	0
"ENSMUSG00000081048"	0	1	1	0	0	0
"ENSMUSG00000081051"	1	0	0	0	1	0
"ENSMUSG00000081052"	0	0	0	1	0	0
"ENSMUSG00000081058"	5	8	0	2	16	0
"ENSMUSG00000081062"	0	0	0	0	0	1
"ENSMUSG00000081064"	1	0	0	0	0	0
"ENSMUSG00000081067"	1	0	2	0	0	0
"ENSMUSG00000081069"	4	4	6	4	4	6
"ENSMUSG00000081070"	0	0	0	1	0	0
"ENSMUSG00000081076"	2	4	2	0	0	0
"ENSMUSG00000081077"	1	0	0	0	0	0
"ENSMUSG00000081078"	1	0	1	4	0	2
"ENSMUSG00000081085"	2	0	1	1	0	0
"ENSMUSG00000081087"	10	2	1	0	2	0
"ENSMUSG00000081094"	0	0	1	0	1	1
"ENSMUSG00000081096"	1	1	3	0	0	4
"ENSMUSG00000081101"	0	2	0	1	6	1
"ENSMUSG00000081103"	0	0	0	0	0	1
"ENSMUSG00000081104"	2	1	2	2	2	0
"ENSMUSG00000081113"	0	0	0	0	0	1
"ENSMUSG00000081130"	0	0	0	1	0	1
"ENSMUSG00000081136"	1	1	1	0	1	0
"ENSMUSG00000081137"	3	4	4	1	0	2
"ENSMUSG00000081139"	0	0	0	0	0	1
"ENSMUSG00000081142"	0	0	2	0	2	0
"ENSMUSG00000081143"	1	2	1	1	2	5
"ENSMUSG00000081145"	1	0	0	0	1	1
"ENSMUSG00000081150"	2	0	0	0	0	0
"ENSMUSG00000081153"	0	0	1	0	0	0
"ENSMUSG00000081156"	0	2	1	0	0	2
"ENSMUSG00000081159"	1	2	3	1	2	2
"ENSMUSG00000081161"	0	1	0	0	0	0
"ENSMUSG00000081167"	1	0	0	1	0	0
"ENSMUSG00000081170"	0	1	0	0	0	0
"ENSMUSG00000081179"	0	1	0	0	0	0
"ENSMUSG00000081185"	0	0	0	1	0	0
"ENSMUSG00000081187"	1	0	3	1	4	2
"ENSMUSG00000081188"	0	0	0	0	0	1
"ENSMUSG00000081189"	0	0	1	0	0	0
"ENSMUSG00000081191"	1	0	0	0	0	0
"ENSMUSG00000081205"	0	0	1	0	0	0
"ENSMUSG00000081208"	0	1	0	0	1	1
"ENSMUSG00000081210"	2	0	0	0	0	0
"ENSMUSG00000081217"	1	0	1	0	1	0
"ENSMUSG00000081218"	0	0	1	0	0	0
"ENSMUSG00000081219"	1	1	0	5	0	0
"ENSMUSG00000081220"	10	6	4	3	2	5
"ENSMUSG00000081223"	0	0	1	0	0	0
"ENSMUSG00000081228"	0	0	0	0	0	1
"ENSMUSG00000081234"	18	41	21	21	49	23
"ENSMUSG00000081236"	0	0	0	0	5	0
"ENSMUSG00000081239"	0	1	0	0	0	0
"ENSMUSG00000081243"	0	0	0	1	0	0
"ENSMUSG00000081248"	1	0	1	1	5	1
"ENSMUSG00000081249"	1	5	1	3	0	2
"ENSMUSG00000081255"	15	21	16	9	22	9
"ENSMUSG00000081256"	0	0	1	0	0	0
"ENSMUSG00000081260"	0	1	0	0	0	0
"ENSMUSG00000081262"	0	0	0	0	2	1
"ENSMUSG00000081263"	1	1	0	0	1	1
"ENSMUSG00000081264"	1	2	0	0	3	0
"ENSMUSG00000081265"	14	2	25	14	23	11
"ENSMUSG00000081270"	0	0	1	0	3	0
"ENSMUSG00000081273"	0	0	0	1	0	0
"ENSMUSG00000081274"	1	1	0	1	0	0
"ENSMUSG00000081275"	1	0	0	0	0	0
"ENSMUSG00000081276"	0	2	0	4	0	1
"ENSMUSG00000081281"	0	0	4	0	2	4
"ENSMUSG00000081282"	0	2	0	1	0	1
"ENSMUSG00000081285"	2	0	2	0	0	0
"ENSMUSG00000081297"	0	1	0	0	0	0
"ENSMUSG00000081300"	1	0	0	0	0	0
"ENSMUSG00000081301"	0	0	0	1	0	0
"ENSMUSG00000081305"	8	10	7	5	16	12
"ENSMUSG00000081308"	0	1	0	0	0	0
"ENSMUSG00000081317"	0	1	0	0	1	0
"ENSMUSG00000081318"	1	0	0	0	0	0
"ENSMUSG00000081319"	2	0	1	0	0	1
"ENSMUSG00000081320"	0	1	0	0	0	0
"ENSMUSG00000081331"	0	1	0	0	1	0
"ENSMUSG00000081333"	0	0	0	0	1	0
"ENSMUSG00000081340"	0	1	0	0	0	1
"ENSMUSG00000081341"	1	2	1	0	1	0
"ENSMUSG00000081343"	1	0	0	0	0	0
"ENSMUSG00000081344"	0	0	0	1359	0	0
"ENSMUSG00000081348"	4	0	1	0	4	0
"ENSMUSG00000081352"	0	0	0	0	1	0
"ENSMUSG00000081359"	0	1	1	1	1	0
"ENSMUSG00000081363"	0	1	1	0	0	0
"ENSMUSG00000081372"	1	2	1	0	2	0
"ENSMUSG00000081373"	0	0	0	1	0	0
"ENSMUSG00000081375"	2	0	0	0	0	0
"ENSMUSG00000081376"	0	0	1	1	0	0
"ENSMUSG00000081378"	0	1	1	0	0	0
"ENSMUSG00000081391"	0	1	0	0	0	0
"ENSMUSG00000081394"	2	6	1	0	0	2
